Jonathan,Barb,TRUE,FALSE,FALSE,Christchurch,21,3931
Stephen,Maina,TRUE,FALSE,FALSE,Nelson,68,39949
Jennifer,Frampton,TRUE,FALSE,FALSE,Hamilton,43,9564
Michelle,Loveday,TRUE,FALSE,FALSE,Hastings,39,7772
Michael,Brantley,TRUE,FALSE,FALSE,Christchurch,33,65226
Nick,Hammond,TRUE,FALSE,FALSE,Auckland,57,94414
TeRa,Arthur,TRUE,FALSE,FALSE,Tauranga,9,10592
Basil,Hauraki,TRUE,FALSE,FALSE,Whangarei,16,44375
Fatu,Filiafa Nanai,TRUE,FALSE,FALSE,Papakura,19,28150
Roger,Kusabs,TRUE,FALSE,FALSE,Waitarere Beach,49,88142
Anne,Banks,TRUE,FALSE,FALSE,Papamoa,30,30734
Kofe,Havea,TRUE,FALSE,FALSE,Christchurch,64,52143
Toby,Cooper,TRUE,FALSE,FALSE,Te Kauwhata,54,36472
Luke,Watson,TRUE,FALSE,FALSE,Christchurch,9,86311
Iosefa,Pati,TRUE,FALSE,FALSE,Auckland,32,29654
Bryan,Cadogan,TRUE,TRUE,FALSE,Balclutha,64,74377
Helen,White,TRUE,TRUE,FALSE,Wellington,55,40730
Jason,King,TRUE,FALSE,FALSE,Rangiora,53,76406
Yune Jong,Park,TRUE,FALSE,FALSE,Rotorua,15,91923
Colin,Ayling,TRUE,FALSE,FALSE,Paparoa,20,481
Richard,Davidson,TRUE,FALSE,FALSE,Tauranga,7,93892
Cherie,Newlove,TRUE,FALSE,FALSE,Oamaru,3,74936
Jennifer,Wilkens,TRUE,FALSE,FALSE,Christchurch,44,71479
Sofeni,Puipui,TRUE,FALSE,FALSE,Auckland,63,15715
Atunaisa,Siale,TRUE,FALSE,FALSE,Hamilton,51,3775
Kasey,Pasene,TRUE,TRUE,FALSE,Auckland,41,25903
Lois,Hammond,TRUE,TRUE,FALSE,Auckland,65,15418
Kirt,Richards,TRUE,TRUE,FALSE,Pyes Pa,20,30541
Matt,Gibbs,TRUE,FALSE,FALSE,Wellington,66,53758
Lyndsey,Ula,TRUE,FALSE,FALSE,Tuakau,26,93062
Chris,Wethey,TRUE,TRUE,FALSE,Christchurch,4,24235
Sarah,Caulton,TRUE,FALSE,FALSE,Melbourne,35,50671
Tim,Nugteren,TRUE,FALSE,FALSE,Christchurch,54,6615
Josephine,Jardine,TRUE,FALSE,FALSE,Auckland,42,26902
Michael,Winter,TRUE,FALSE,FALSE,Christchurch,2,97665
Claire,Spear,TRUE,FALSE,FALSE,Clarkville,67,30234
Joshua,Phillips,TRUE,FALSE,FALSE,Palmerston North,48,73125
Tania,Johnson-Scott,TRUE,TRUE,TRUE,Christchurch,34,93379
Zach,Taylor,TRUE,TRUE,FALSE,Christchurch,50,30592
Richard,Goldsmith,TRUE,FALSE,FALSE,Kaiwaka,36,48207
Steven,Dunne,TRUE,FALSE,FALSE,Wakefield,68,81195
Uilisone,Taito,TRUE,FALSE,FALSE,Auckland,7,33090
John,Murray,TRUE,TRUE,FALSE,Brightwater,52,59479
Sharon,Dodds,TRUE,TRUE,FALSE,Helensville,22,27266
Rosie,Green,TRUE,TRUE,FALSE,Taupo,8,2105
Corrina,Batt,TRUE,TRUE,TRUE,Westport,69,87479
Vic,Thomas,TRUE,TRUE,FALSE,Christchurch,43,55294
Stewart,Irwin,TRUE,FALSE,FALSE,Lower Hutt,34,10170
Phil,Allen,TRUE,TRUE,TRUE,Auckland,26,25403
Aurora,Christensen,TRUE,TRUE,TRUE,Christchurch,63,2246
Amanda,Kane,TRUE,FALSE,FALSE,Christchurch,32,13556
Christine,Cleave,TRUE,FALSE,FALSE,Auckland,52,54592
Gen,Chan,TRUE,TRUE,FALSE,Inangahua,20,74798
Keith,Newell,TRUE,FALSE,TRUE,Wellington,47,26600
Jacqui,Matthews,TRUE,TRUE,FALSE,Auckland,28,65964
Mervyn,Tangaroa,TRUE,FALSE,FALSE,Auckland,47,86984
Patrece,Ward,TRUE,TRUE,TRUE,Wellsford,38,50342
Wendy,Dent,TRUE,FALSE,FALSE,Christchurch,49,2095
Richard,Aston,TRUE,FALSE,TRUE,Kerikeri,54,84914
Judy,Sharp,TRUE,FALSE,FALSE,Stratford,5,12922
Tonya,Spicer,TRUE,FALSE,FALSE,Mangawhai,28,4808
John,Macaulay,TRUE,FALSE,FALSE,Wellington,8,21574
Sheree,Hart,TRUE,TRUE,FALSE,Matamata,55,27974
Judith,Nowotarski,TRUE,TRUE,TRUE,Normanby,50,54215
Rosa,Tavita,TRUE,TRUE,TRUE,Rangiora,44,87691
Rachael,Nicholson,TRUE,TRUE,FALSE,Auckland,47,74810
Sue,Boyce,TRUE,TRUE,TRUE,Timaru,51,17593
Skye,Botha,TRUE,TRUE,FALSE,Maheno,22,55985
John,Fraser,TRUE,FALSE,FALSE,Dunedin,30,69549
Bridget,Paape,TRUE,TRUE,FALSE,Dunedin,61,19123
Karen,Hutchings,TRUE,TRUE,FALSE,Ngakuru,5,46240
Wiebke,Gailer,TRUE,TRUE,FALSE,Auckland,61,46587
Theresa,Downes,TRUE,TRUE,TRUE,Marton,39,13231
Penny,Radford-Simpson,TRUE,TRUE,FALSE,Hamilton,18,17161
Viv,De Beus,TRUE,FALSE,FALSE,Christchurch,22,91388
Ian,Gibson,TRUE,TRUE,FALSE,Auckland,43,80842
Megan,Syme,TRUE,TRUE,FALSE,Feilding,36,50757
Liz,Brook,TRUE,TRUE,TRUE,Christchurch,53,81228
Alden,Thomas,TRUE,TRUE,FALSE,Ashburton,39,31792
Leita,Joy,TRUE,TRUE,FALSE,Ashburton,27,82573
Jessica,Holdaway,TRUE,FALSE,FALSE,Northland,21,8774
Agnes,Cheung,TRUE,FALSE,FALSE,Auckland,16,97942
Cate,Fraser-Irwin,TRUE,TRUE,FALSE,Auckland,3,90976
Beverley,Revell,TRUE,TRUE,TRUE,Mangawhai Heads,55,29216
Gill,Palmer,TRUE,FALSE,FALSE,Matakana Island,53,90289
Peter,Grant,TRUE,FALSE,FALSE,Auckland,45,67820
Linz,Hart-Macdiarmid,FALSE,FALSE,FALSE,Waipapa,35,30040
Sally,Webb,TRUE,TRUE,TRUE,Kerikeri,3,93408
Esther,Cardwell,TRUE,TRUE,FALSE,Lower Hutt,27,41535
Suzanne,Wolton,TRUE,TRUE,FALSE,Auckland,3,40089
Paul,Siratovich,TRUE,TRUE,FALSE,Rotorua,66,18721
Joycelyn,Tauevihi,TRUE,TRUE,FALSE,Auckland,39,19869
David,Broome,TRUE,FALSE,TRUE,Palmerston North,61,43467
Norman,Watson,TRUE,TRUE,FALSE,Whangaparaoa,54,1177
Carey,Frost,TRUE,FALSE,TRUE,Auckland,64,26838
Marcus,Lush,TRUE,TRUE,FALSE,Bluff,67,74245
Nick,Gray,TRUE,FALSE,FALSE,Tauranga,34,9390
Savali,Nanai,TRUE,FALSE,FALSE,Papakura,42,63580
Gail,Hall,TRUE,TRUE,FALSE,Otaki Beach,20,63213
Deidre,Dunlop,TRUE,TRUE,FALSE,Picton,6,39328
Estelle,Clifford,TRUE,TRUE,FALSE,Auckland,50,55554
Graeme,Browne,TRUE,TRUE,TRUE,Paekakariki,50,17105
Hugh,Cooper,TRUE,FALSE,FALSE,Hamilton,4,11267
Mark,Mcguinness,TRUE,TRUE,FALSE,Wellington,50,30919
Mike,Wardle,TRUE,TRUE,FALSE,Richmond,33,48702
Karen,Leuschke,TRUE,TRUE,FALSE,Auckland,15,17272
Wendi,Raumati,TRUE,TRUE,FALSE,Dunedin,65,41737
Anne,Costello,TRUE,TRUE,TRUE,Hawarden,8,13516
Mary,Scholtens,TRUE,TRUE,FALSE,Wellington,53,75770
Sarah,Ravenwood,TRUE,FALSE,FALSE,Renwick,50,12510
Sharron,Henderson,TRUE,TRUE,FALSE,Blenheim,63,26119
Ruby,Govender,TRUE,TRUE,FALSE,Auckland,53,12732
Belinda,Duncan,TRUE,TRUE,FALSE,Morrinsville,24,62435
Rachel,Pound,TRUE,FALSE,FALSE,Ngarua,68,97785
Shirley,Clark,TRUE,FALSE,FALSE,Ranfurly,17,46859
Val,Harris,TRUE,FALSE,FALSE,Napier,40,20548
Tanya,Swift,TRUE,FALSE,FALSE,Levin,24,88414
Bill,Winter,TRUE,FALSE,FALSE,Pleasant Point,32,28038
Celine,Gregory-Hunt,TRUE,TRUE,FALSE,Chatham Islands,67,67263
Woodrow,Ross,TRUE,TRUE,FALSE,Wanaka,31,77872
Lauren,Joe,TRUE,TRUE,FALSE,Auckland,49,83317
Julie,Thomson,TRUE,FALSE,FALSE,Auckland,58,11390
Brenda,Manley,TRUE,TRUE,FALSE,Feilding,44,5156
Kelly,Downes,TRUE,TRUE,TRUE,Auckland,10,70021
Ben,Lee,TRUE,FALSE,FALSE,Kauri,3,56809
Harris,Shortland,TRUE,FALSE,TRUE,Maungatapere,32,99651
Stuart,Robertson,TRUE,FALSE,FALSE,Auckland,17,41938
Alison,Cleary,TRUE,TRUE,TRUE,Fernside,2,97175
Phyllis,Huitema,TRUE,TRUE,FALSE,Tauranga,46,54593
Nick,Beadle,TRUE,FALSE,FALSE,Dunedin,59,9228
Trudy,Riley,TRUE,TRUE,TRUE,Omokoroa,8,54578
Kerry,Stothard,TRUE,TRUE,TRUE,Whangaparaoa,60,14467
John,Woolcott,TRUE,TRUE,FALSE,Kaiapoi,8,13623
Fin,McCabe,TRUE,TRUE,FALSE,Wellington,35,4181
Jan,Goulding,TRUE,TRUE,FALSE,Wanaka,23,36638
Simonetta,Ferrari,TRUE,TRUE,FALSE,Hororata,38,95614
Richard,Aitken,TRUE,TRUE,FALSE,Invercargill,14,14345
Xavier,Radic,TRUE,FALSE,FALSE,Clinton,13,15177
Marc,Wilson,TRUE,FALSE,FALSE,Auckland,40,5967
Cheryl,Gianelly,TRUE,TRUE,FALSE,Christchurch,30,29144
Andrew,Harding,TRUE,FALSE,FALSE,Nelson,53,28327
Astarte,Astarte,TRUE,TRUE,TRUE,Palmerston North,37,67607
Hubert,Hanara,TRUE,FALSE,FALSE,Ashburton,17,46052
Liz,Caccioppoli,TRUE,FALSE,TRUE,Auckland,65,48116
Marion,Mayow,TRUE,TRUE,TRUE,Auckland,21,75102
Sandra,Chatterton,TRUE,TRUE,TRUE,Christchurch,52,83699
Amanda,Hanan,TRUE,TRUE,FALSE,Napier,9,49817
Val,Merryweather,TRUE,TRUE,FALSE,Fernside,46,59894
Patrick,Tangaere,TRUE,FALSE,FALSE,Tikitiki,48,66746
Pamela,Thackray,TRUE,FALSE,TRUE,Pirongia,69,67177
Debbie,Neill,TRUE,TRUE,TRUE,Dunedin,37,91939
Hannah,Summers,TRUE,TRUE,TRUE,New Plymouth,43,4857
Janet,Loughnan,TRUE,TRUE,FALSE,Opotiki,64,48641
Rob,McConnachie,TRUE,FALSE,FALSE,Richmond,62,35120
Nicola,Brown,TRUE,TRUE,FALSE,Wellington,4,56019
Jeneane,Hobby,TRUE,TRUE,TRUE,Ashley,56,78641
Luana,Stowers,TRUE,FALSE,FALSE,Auckland,43,5080
Owen,Jackson,TRUE,TRUE,FALSE,Timaru,20,7944
Jenny,Moyle,TRUE,TRUE,TRUE,Tauranga,31,83050
Tracy,Wood,TRUE,TRUE,FALSE,Motueka,60,80688
Jacq,McNeill,TRUE,TRUE,FALSE,Prebbleton,9,93010
Simon,Wright,TRUE,TRUE,TRUE,Auckland,32,32843
Raymond,Henderson,TRUE,TRUE,FALSE,Auckland,26,69353
Kasha,Laverick,TRUE,TRUE,FALSE,Waipukurau,28,79517
Raewyn,Calvert,TRUE,TRUE,TRUE,Arapuni,39,97179
Tim,Allison,TRUE,FALSE,TRUE,Silverdale,68,11082
Bevan,Halliwell,TRUE,FALSE,FALSE,Dannevirke,67,8962
Russ,Rimmington,TRUE,FALSE,FALSE,Tamahere,69,66507
Sang,Vallabh,TRUE,TRUE,FALSE,Auckland,17,25231
Christine,Healy,TRUE,TRUE,FALSE,Morrisons Bush,52,5327
Paul,Johnstone,TRUE,TRUE,TRUE,Nelson,56,9197
Bev,Knapp,TRUE,TRUE,FALSE,Gore,51,73336
Joe,Fleener,TRUE,FALSE,FALSE,Rolleston,47,53734
Martin,Flannery,TRUE,FALSE,FALSE,Cromwell,62,83428
Bayden,Andersen,TRUE,FALSE,FALSE,Herbertville,28,1147
Prue,Wignall-Fergusson,TRUE,TRUE,TRUE,Nelson,24,60405
Peter,Lander,TRUE,FALSE,FALSE,Whakatane,45,69038
Brenton,Bai,TRUE,TRUE,FALSE,Hamilton,8,55288
Hilary,Freeth,TRUE,FALSE,FALSE,Christchurch,14,4626
Sandra,James,TRUE,TRUE,TRUE,Christchurch,65,26956
Gemma,Heath,TRUE,TRUE,FALSE,Hawera,65,83903
Scott,Harty,TRUE,FALSE,FALSE,Thames,64,35349
Sharon,Penny,TRUE,FALSE,FALSE,Carterton,29,24033
Hayley,Read,TRUE,TRUE,FALSE,Whangarei,7,41603
Kareen,McLeod,TRUE,FALSE,FALSE,Cable Bay,32,52600
Bryon,Wright,TRUE,FALSE,FALSE,Auckland,56,34555
Stephanie,Riordan-Edmonds,TRUE,TRUE,FALSE,Auckland,38,80828
Sarah,Portas,TRUE,FALSE,FALSE,Te Awanga,17,8204
Ainslie,Ryder,TRUE,TRUE,FALSE,Wellington,47,91721
Micheline,Evans,TRUE,TRUE,FALSE,Wellington,18,40528
Dayne,Maxwell,TRUE,FALSE,FALSE,Bethells Beach,53,41611
Roger,Brookes,TRUE,TRUE,FALSE,Auckland,46,18071
Joanna,De Bono,TRUE,TRUE,TRUE,Papamoa,41,5099
Erin,Donovan,TRUE,FALSE,FALSE,Haumoana,30,98209
Roy,Sandbrook,TRUE,FALSE,FALSE,Turakina,29,46933
Frances Searle,Searle,TRUE,FALSE,FALSE,Auckland,35,59689
Iris,Richter,TRUE,TRUE,TRUE,Auckland,43,40112
Matt,Ludlam,TRUE,TRUE,FALSE,New Plymouth,67,3954
Sarah,Bunn,TRUE,TRUE,FALSE,Tamahere,52,62014
Les,Pihema,TRUE,FALSE,FALSE,Takanini,16,69818
Peter,Saunders,TRUE,FALSE,FALSE,Auckland,14,93135
Michael,Bailey,TRUE,FALSE,FALSE,Auckland,18,38592
Jan,Morrison,TRUE,TRUE,FALSE,Christchurch,20,39698
Georgia,Kane,TRUE,FALSE,FALSE,Waiuku,10,45098
Arthur,Yeo,TRUE,TRUE,FALSE,Ashhurst,56,85083
Mike,Chetty,TRUE,TRUE,FALSE,Pukekohe,15,17568
Reena,McKenzie Kainamu,TRUE,TRUE,FALSE,Wellington,9,61478
Helen,O'Sullivan,TRUE,TRUE,FALSE,Auckland,22,25245
George,Arulanantham,TRUE,TRUE,FALSE,Auckland,15,94678
Xanthe,Johnston,TRUE,TRUE,FALSE,Cambridge,34,96448
Rufus,Chan,TRUE,TRUE,FALSE,Auckland,63,84007
Warwick,McSherry,TRUE,TRUE,FALSE,Timaru,6,87452
Kirsty,Hurnen,TRUE,FALSE,FALSE,Rolleston,17,18286
Raewyn,Anderson,TRUE,TRUE,FALSE,Wellington,12,10957
Courtney,Goldsworthy,TRUE,TRUE,TRUE,Kaimiro,14,20605
Richard,Egan,TRUE,TRUE,FALSE,Dunedin,63,47908
Gary,Gosper,TRUE,FALSE,FALSE,Lower Hutt,37,32625
Rhonda,Kite,TRUE,FALSE,FALSE,Auckland,10,11743
Natalie,Win,TRUE,TRUE,FALSE,Ruatapu,41,42442
Erin,Judge,TRUE,FALSE,FALSE,Wellington,34,61107
Caroline,Mooney,TRUE,TRUE,TRUE,Wellington,68,3413
Sue,Goodwin,TRUE,TRUE,FALSE,Paraparaumu,16,26787
Nandor,Tanczos,TRUE,FALSE,FALSE,Whakatane,7,20403
Alice,Richards,TRUE,TRUE,FALSE,Wellington,26,30807
Margaret,Wills,TRUE,FALSE,FALSE,Dannevirke,23,30827
Jacki,Sinclair,TRUE,FALSE,FALSE,Taumarunui,3,81547
Jim,Dryburgh,TRUE,TRUE,FALSE,Paraparaumu,29,97972
Yungki,Ahn,TRUE,FALSE,FALSE,Auckland,32,21632
Martin,Swan,TRUE,FALSE,FALSE,Christchurch,56,57627
Bridie,Osborne,TRUE,TRUE,FALSE,Wharepuhunga,25,75100
Saty,Candasamy,TRUE,FALSE,FALSE,Paraparaumu,69,77015
Murray,MacGregor,TRUE,FALSE,FALSE,Gisborne,4,38462
Valerie,Kear-Colwell,TRUE,FALSE,FALSE,Upper Moutere,41,20155
Jill,Dobson,TRUE,TRUE,FALSE,Paeroa,18,9685
Casper,Thorpe Lowis,TRUE,FALSE,FALSE,Auckland,59,60367
Martin,Kariuki,TRUE,FALSE,FALSE,Christchurch,38,50417
Frosty,Frost,TRUE,TRUE,FALSE,Otorohanga,55,57867
Lexie,Turner,TRUE,TRUE,TRUE,Auckland,5,46835
Leo,de Vos,TRUE,FALSE,FALSE,Hamilton,5,49840
Michelle,Almond,TRUE,TRUE,FALSE,Waiau Pa,34,17090
Mary,Dwen,TRUE,FALSE,FALSE,Port Waikato,41,58951
Tennessee,Mansford,TRUE,TRUE,FALSE,Piha,57,75169
Paul,Amos,TRUE,FALSE,FALSE,Waipu,6,6691
Cathy,Knight,TRUE,FALSE,FALSE,Nelson,27,77472
Deborah,Whyte,TRUE,TRUE,FALSE,Kaka Point,62,53505
Clarity,Henderson,TRUE,FALSE,TRUE,Otaki Beach,25,52287
William,Heke,TRUE,FALSE,FALSE,Kuratau,21,75642
Stephanie,Moore,TRUE,TRUE,FALSE,South Head,38,30289
Arihia,Stirling,TRUE,TRUE,FALSE,Auckland,66,59380
Gary,Sue,TRUE,TRUE,FALSE,Lower Hutt,37,91224
Penny,Gaylor,TRUE,FALSE,FALSE,Otaki,28,4270
Marguerite,Buckingham,TRUE,FALSE,FALSE,Tokanui,19,37824
Nadine,Allen,TRUE,TRUE,FALSE,Wellington,10,73147
Gordon,Rayner,TRUE,FALSE,FALSE,Letts Gully,69,44084
Jane,Lowe,TRUE,TRUE,FALSE,Auckland,37,95283
Trevor,Madsen,TRUE,FALSE,FALSE,Nelson,50,21678
Olive,McCall,TRUE,TRUE,TRUE,Invercargill,61,27569
Tracey,Johnson,TRUE,TRUE,FALSE,Whatawhata,37,99891
Sam,Stewart,TRUE,TRUE,FALSE,Christchurch,62,13026
Barbara,Richardson,TRUE,TRUE,TRUE,Rotorua,33,20970
James,Skurupey,TRUE,TRUE,FALSE,Lincoln,62,33305
Sandy,Donaldson,TRUE,TRUE,FALSE,Auckland,27,7920
Tony,Clear,TRUE,FALSE,FALSE,Dunedin,8,37157
Josh,Takao,TRUE,FALSE,FALSE,Stratford,30,73789
Craig,Hansen,TRUE,FALSE,FALSE,Ashburton,64,90448
Jeremy,Mayall,TRUE,FALSE,FALSE,Hamilton,18,51155
Diane,Newcombe,TRUE,FALSE,TRUE,Waiwera,61,30469
Ngaire,Pinkham,TRUE,FALSE,FALSE,Otaki Beach,37,82005
Pani,Kerehoma,TRUE,FALSE,FALSE,Levin,11,28837
Christine,Swadel,TRUE,TRUE,TRUE,Christchurch,45,74537
Ayla,Walker,TRUE,TRUE,FALSE,Makarau,23,79599
Phil,Connell,TRUE,TRUE,FALSE,Hamilton,1,37634
Mohan,Lal,TRUE,TRUE,FALSE,Tokoroa,58,31363
Pat,Street,TRUE,TRUE,TRUE,Christchurch,12,72232
Shelley,Taylor,TRUE,TRUE,FALSE,Cape Foulwind,36,70429
Andy,Yeoman,TRUE,TRUE,FALSE,Tauranga,2,73818
Charlotte,Colson,TRUE,FALSE,FALSE,Auckland,36,40245
David,Whitaker,TRUE,TRUE,TRUE,Auckland,3,2302
Teresa,Marinovich,TRUE,TRUE,TRUE,Auckland,11,83535
Adelle,Discombe,TRUE,FALSE,FALSE,Tokoroa,33,78569
Bernie,Chow,TRUE,FALSE,FALSE,Christchurch,44,26026
Nikki,Chamberlain,TRUE,FALSE,FALSE,Tauranga,58,38911
Petra,Allen,TRUE,TRUE,FALSE,Whanganui,56,29665
Rebecca,Taylor,TRUE,FALSE,FALSE,Auckland,37,45285
Robyn,Duncan,TRUE,TRUE,FALSE,Taupo,21,21588
Valerie,Taylor,TRUE,TRUE,FALSE,Auckland,9,75323
Cheryl,Cowden,TRUE,TRUE,TRUE,Christchurch,7,61632
Adrienne,Staples,TRUE,FALSE,TRUE,Featherston,16,32452
John,Woodcock,TRUE,TRUE,FALSE,Wellington,21,34845
Louise,Hamilton,TRUE,TRUE,FALSE,Darfield,51,79257
Dinesh,Tailor,TRUE,FALSE,FALSE,Auckland,2,42515
Parminder,Kaur,TRUE,TRUE,FALSE,Christchurch,9,2719
Grant,Ashton,TRUE,FALSE,FALSE,Paraparaumu,51,32315
Glen,Jones,TRUE,FALSE,TRUE,Porirua,11,88024
Christine,Lyall,TRUE,TRUE,FALSE,Auckland,13,60526
Cris,Morrison,TRUE,FALSE,FALSE,Patea,52,17706
Elizabeth,Adams,TRUE,TRUE,FALSE,Auckland,59,81530
Gordon,Wong,TRUE,FALSE,FALSE,Wellington,30,46818
June,King,TRUE,TRUE,TRUE,Napier,55,32879
Dawn,Rangi-Smith,TRUE,FALSE,FALSE,Timaru,20,13899
Sylvia,Rands,TRUE,TRUE,FALSE,Auckland,39,96355
Francois,Bredenkamp,TRUE,FALSE,FALSE,Koru,15,98187
Jenny,Macintyre,TRUE,TRUE,TRUE,Auckland,55,82058
Graham,Howie,TRUE,TRUE,FALSE,Auckland,35,40532
Robyn,Fox,TRUE,TRUE,FALSE,Waihola,51,25765
Damian,Gibbs,TRUE,FALSE,FALSE,Auckland,1,87767
Michele,Hunt,TRUE,TRUE,FALSE,Sanson,3,90903
Shiz,Irani,TRUE,TRUE,FALSE,Lower Hutt,34,10381
Richard,Tankersley,TRUE,TRUE,TRUE,Wellington,24,47598
Kay,Hawkes,TRUE,FALSE,FALSE,Christchurch,8,12264
Heather,Austin,TRUE,FALSE,FALSE,Feilding,49,28436
Andrew,Walter,TRUE,TRUE,FALSE,Auckland,12,94321
Colleen,Smith,TRUE,FALSE,FALSE,Auckland,12,27823
Hira,Suresh,TRUE,FALSE,FALSE,Hamilton,35,43937
Lyn,Patterson,TRUE,TRUE,FALSE,Masterton,42,78025
Lyn,Amos,TRUE,FALSE,FALSE,Auckland,22,28574
Michelle,Littlejohn,TRUE,TRUE,FALSE,Kinmont Park,35,78391
Anthony,Stewart,TRUE,FALSE,FALSE,Whakatane,7,29183
Zoe,Wilde,TRUE,FALSE,FALSE,Taupo Bay,57,76348
Nick,Creech,TRUE,TRUE,FALSE,Lower Hutt,50,45575
Michelle,Collett,TRUE,TRUE,FALSE,Porirua,65,34839
Marty,Wilson,TRUE,TRUE,FALSE,Onewhero,3,30380
Sandra,Paul,TRUE,TRUE,FALSE,Dunedin,62,40626
Barry,Taylor,TRUE,TRUE,FALSE,Paekakariki,66,52644
Jess,Old,TRUE,TRUE,FALSE,New Plymouth,37,35875
Sarah,Knox-Coupe,TRUE,TRUE,FALSE,Riverhead,44,96135
Suzie,Hoare,TRUE,TRUE,TRUE,Te Kuiti,48,81539
Amanda,Wynne,TRUE,TRUE,FALSE,Snells Beach,69,56393
Jesse,O'Brien,TRUE,TRUE,FALSE,Hamilton,13,40203
Colleen,Baird,TRUE,TRUE,TRUE,New Plymouth,4,46053
Ramari,Slattery,TRUE,TRUE,FALSE,Wellington,47,37230
Michal,Mckay,TRUE,FALSE,TRUE,Havelock North,26,56404
Sophia,Shortcliffe de Waal,TRUE,TRUE,TRUE,Wanaka,7,86358
Trish,Forsyth,TRUE,FALSE,FALSE,Ngaruawahia,62,67099
Dawn,McCallum,TRUE,TRUE,FALSE,Martinborough,24,63376
Shirley,Worthington,TRUE,TRUE,TRUE,Auckland,56,47034
Holly,Gower-Rudman,TRUE,FALSE,FALSE,Turua,18,80477
Zani,Polson,TRUE,TRUE,TRUE,Christchurch,22,70161
Cam,Wakefield,TRUE,TRUE,TRUE,Hamilton,22,9714
Jade,Kyles,TRUE,TRUE,TRUE,Timaru,27,32773
June,Sunkel,TRUE,FALSE,FALSE,Hamilton,61,95007
Di,Petersen,TRUE,TRUE,TRUE,Waipukurau,8,39279
Susan,Brown,TRUE,FALSE,FALSE,Lake Okareka,59,61799
Deborah,Murphy,TRUE,TRUE,FALSE,Picton,64,22173
Veronica,Hippolite-A'Court,TRUE,TRUE,TRUE,Nelson,14,37761
Chelcie,Lutton,TRUE,FALSE,FALSE,Wellington,67,1199
Anne,Slight,TRUE,TRUE,TRUE,Whangamata,37,60289
Ros,Ross,TRUE,TRUE,FALSE,Wellington,21,92575
Caroline,Powley,TRUE,TRUE,FALSE,Palmerston North,60,85145
Julia,Cameron,TRUE,TRUE,FALSE,Auckland,10,77552
Heather,McKimmie,TRUE,TRUE,FALSE,Rakaia,40,60980
Fern,Whitau,TRUE,TRUE,TRUE,Christchurch,2,84187
Kate,Clark,TRUE,TRUE,TRUE,Christchurch,10,19727
Linda,Eyles,TRUE,FALSE,TRUE,Whangarei,37,86684
Mike,Heard,TRUE,TRUE,FALSE,Auckland,27,51267
Gordon,Johnston,TRUE,FALSE,FALSE,Wellsford,12,4512
Samantha,Johnston,TRUE,FALSE,TRUE,Broadlands,25,83329
Hannah,Duder,TRUE,TRUE,FALSE,Burnham,38,94618
Chris,O'Connell,TRUE,FALSE,TRUE,Christchurch,3,64976
Andrea,Savage,TRUE,FALSE,FALSE,Hamilton,10,98570
Tony,Sears,TRUE,FALSE,TRUE,Auckland,48,63674
Michael,Roberts,TRUE,FALSE,FALSE,Napier,54,78119
Julie,Lassen,TRUE,TRUE,FALSE,Christchurch,50,77802
Tania,Jeffs,TRUE,FALSE,FALSE,Auckland,36,47230
Stephanie,Brough,TRUE,TRUE,FALSE,Piopio,7,65623
Melanie,Vezey,TRUE,TRUE,FALSE,Haruru,65,13162
Alysha,Macaulay,TRUE,FALSE,FALSE,Pikowai,45,55074
Rhonda,Wisbey,TRUE,TRUE,TRUE,Whakamarama,17,28036
Kam,Rana,TRUE,FALSE,TRUE,Auckland,11,45085
Bev,Thomas Weber,TRUE,TRUE,TRUE,Coopers Beach,51,45989
Heather,Townsend,TRUE,TRUE,FALSE,Kerikeri,29,3976
Joanne,Smith,TRUE,TRUE,TRUE,Hastings,61,31987
Andrea,Lundy,TRUE,TRUE,FALSE,Bunnythorpe,38,88878
Donna,Hewer,TRUE,TRUE,FALSE,Waikouaiti,49,6985
Jessie,McMath,TRUE,TRUE,FALSE,Auckland,21,49216
Grant,Hobbs,TRUE,TRUE,TRUE,Auckland,67,52989
Holly,McDiarmid,TRUE,FALSE,FALSE,Cromwell,44,59151
Karen,Evans,TRUE,TRUE,FALSE,Greymouth,63,3382
Fiona,Fenwick,TRUE,TRUE,TRUE,Fairhall,25,53662
Samuel,Nimmo,TRUE,TRUE,TRUE,Christchurch,68,2396
Jacinta,Krefft,TRUE,FALSE,FALSE,Wellington,64,79442
Josh,Chandulal-Mackay,TRUE,TRUE,FALSE,Whanganui,30,55814
Will,Johnston,TRUE,TRUE,FALSE,Tauranga,37,66583
Chris,Williams,TRUE,TRUE,FALSE,Haruru,38,17036
Anna,Moroz,TRUE,FALSE,FALSE,Riverhead,46,25149
Jo,Taylor,TRUE,TRUE,FALSE,Timaru,38,52160
Mary,Hooper,TRUE,TRUE,FALSE,Lower Hutt,23,88938
Lloyd,Davies,TRUE,TRUE,TRUE,Tauranga,4,41232
Katie,Gilmour,TRUE,TRUE,FALSE,Marton,29,46240
John,Pauwels,TRUE,FALSE,FALSE,Christchurch,54,14382
Debra,Smith,TRUE,TRUE,FALSE,Otematata,34,44447
TS,Wong,TRUE,FALSE,FALSE,Auckland,4,27220
Mavis,Takimoana,TRUE,FALSE,TRUE,Papakura,63,44479
Mary,Mason,TRUE,TRUE,FALSE,Christchurch,24,5625
